churn_id,customer_id,churn_date,churn_reason,churn_category,competitor,days_since_last_activity
23479,234643,2025-12-09,Competitor Offer,Commercial,BSNL,101
23480,234653,2025-07-29,Personal Reasons,Other,None,114
23481,234659,2025-08-30,Service Quality,Service,None,31
23482,234661,2025-03-23,Poor Support,Service,None,71
23483,234692,2025-05-01,Poor Support,Service,None,62
23484,234703,2025-10-05,High Price,Commercial,None,31
23485,234742,2025-11-18,Relocation,Other,None,37
23486,234773,2025-06-28,Poor Network,Service,None,97
23487,234781,2025-08-07,Personal Reasons,Other,None,61
23488,234782,2025-03-29,Poor Support,Service,None,50
23489,234785,2025-11-21,Competitor Offer,Commercial,Airtel,7
23490,234801,2025-04-07,Poor Support,Service,None,17
23491,234807,2025-04-23,Personal Reasons,Other,None,48
23492,234815,2025-02-08,Service Quality,Service,None,55
23493,234817,2025-11-11,High Price,Commercial,None,14
23494,234819,2025-03-12,Personal Reasons,Other,None,15
23495,234822,2025-08-15,Poor Network,Service,None,77
23496,234833,2025-09-01,Personal Reasons,Other,None,79
23497,234837,2025-03-16,Relocation,Other,None,87
23498,234844,2025-12-15,Poor Network,Service,None,8
23499,234852,2025-07-20,Poor Network,Service,None,32
23500,234859,2025-10-28,Poor Support,Service,None,33
23501,234880,2025-03-06,Poor Support,Service,None,51
23502,234881,2025-10-24,Relocation,Other,None,32
23503,234886,2025-05-15,High Price,Commercial,None,71
23504,234910,2025-02-25,Service Quality,Service,None,101
23505,234913,2025-06-25,Personal Reasons,Other,None,48
23506,234916,2025-03-15,Personal Reasons,Other,None,56
23507,234923,2025-04-30,Personal Reasons,Other,None,26
23508,234926,2025-07-01,High Price,Commercial,None,112
23509,234939,2025-03-23,Competitor Offer,Commercial,Jio,81
23510,234951,2025-07-10,Poor Support,Service,None,114
23511,234972,2025-07-10,High Price,Commercial,None,9
23512,234978,2025-06-13,Personal Reasons,Other,None,23
23513,234983,2025-10-26,High Price,Commercial,None,110
23514,234991,2025-12-02,Relocation,Other,None,90
23515,235028,2025-04-27,Personal Reasons,Other,None,106
23516,235039,2025-04-12,Relocation,Other,None,94
23517,235049,2025-05-09,Personal Reasons,Other,None,43
23518,235050,2025-12-02,Poor Network,Service,None,78
23519,235069,2025-06-07,Poor Network,Service,None,29
23520,235105,2025-03-01,Relocation,Other,None,10
23521,235106,2025-06-08,Poor Support,Service,None,47
23522,235125,2025-04-13,Competitor Offer,Commercial,BSNL,92
23523,235131,2025-03-15,Poor Network,Service,None,83
23524,235143,2025-08-19,Personal Reasons,Other,None,39
23525,235155,2025-06-09,Personal Reasons,Other,None,62
23526,235170,2025-10-14,Service Quality,Service,None,38
23527,235175,2025-10-14,Service Quality,Service,None,62
23528,235190,2025-05-26,Poor Support,Service,None,101
23529,235199,2025-06-24,Personal Reasons,Other,None,70
23530,235214,2025-11-01,Personal Reasons,Other,None,18
23531,235232,2025-06-16,Poor Network,Service,None,55
23532,235251,2025-10-07,Relocation,Other,None,46
23533,235264,2025-12-28,Poor Network,Service,None,67
23534,235280,2025-03-04,High Price,Commercial,None,51
23535,235288,2025-03-01,High Price,Commercial,None,43
23536,235293,2025-02-24,Poor Network,Service,None,40
23537,235299,2025-09-20,High Price,Commercial,None,30
23538,235301,2025-09-13,Service Quality,Service,None,20
23539,235307,2025-10-16,Personal Reasons,Other,None,100
23540,235308,2025-11-16,Personal Reasons,Other,None,35
23541,235317,2025-10-29,Poor Support,Service,None,99
23542,235330,2025-02-17,Poor Support,Service,None,107
23543,235331,2025-04-25,High Price,Commercial,None,39
23544,235334,2025-04-16,High Price,Commercial,None,16
23545,235347,2025-06-29,Service Quality,Service,None,9
23546,235363,2025-07-19,Poor Network,Service,None,94
23547,235370,2025-04-07,Poor Support,Service,None,24
23548,235371,2025-10-14,Service Quality,Service,None,94
23549,235377,2025-03-19,Relocation,Other,None,80
23550,235383,2025-05-02,Poor Support,Service,None,69
23551,235393,2025-05-10,Competitor Offer,Commercial,BSNL,19
23552,235453,2025-10-01,Service Quality,Service,None,42
23553,235456,2025-11-10,Poor Network,Service,None,56
23554,235470,2025-12-20,Personal Reasons,Other,None,15
23555,235475,2025-10-15,Poor Support,Service,None,89
23556,235491,2025-03-04,Poor Network,Service,None,94
23557,235503,2025-05-24,Poor Support,Service,None,96
23558,235508,2025-04-17,High Price,Commercial,None,94
23559,235516,2025-11-17,Poor Network,Service,None,32
23560,235531,2025-08-28,Service Quality,Service,None,68
23561,235538,2025-11-11,Poor Support,Service,None,36
23562,235542,2025-03-26,Poor Support,Service,None,45
23563,235552,2025-03-01,Personal Reasons,Other,None,86
23564,235558,2025-07-23,Poor Network,Service,None,75
23565,235567,2025-02-07,High Price,Commercial,None,50
23566,235573,2025-04-24,Poor Network,Service,None,84
23567,235582,2025-12-22,Personal Reasons,Other,None,24
23568,235638,2025-07-08,Relocation,Other,None,24
23569,235639,2025-03-13,Poor Support,Service,None,67
23570,235643,2025-12-28,Poor Support,Service,None,104
23571,235648,2025-07-24,Service Quality,Service,None,46
23572,235649,2025-03-09,Competitor Offer,Commercial,Jio,43
23573,235683,2025-07-03,Poor Support,Service,None,59
23574,235688,2025-07-08,Relocation,Other,None,41
23575,235709,2025-03-23,Relocation,Other,None,62
23576,235723,2025-06-25,Personal Reasons,Other,None,109
23577,235730,2025-06-22,Personal Reasons,Other,None,38
23578,235756,2025-09-27,Service Quality,Service,None,49
23579,235761,2025-09-11,Poor Support,Service,None,20
23580,235767,2025-11-16,Poor Network,Service,None,30
23581,235774,2025-08-28,Poor Network,Service,None,35
23582,235785,2025-07-30,Poor Network,Service,None,66
23583,235794,2025-07-25,Poor Network,Service,None,42
23584,235806,2025-03-12,Personal Reasons,Other,None,8
23585,235807,2025-12-16,Service Quality,Service,None,111
23586,235814,2025-12-25,Competitor Offer,Commercial,Airtel,42
23587,235851,2025-06-28,Relocation,Other,None,47
23588,235863,2025-12-25,Competitor Offer,Commercial,Jio,15
23589,235877,2025-11-07,Poor Support,Service,None,78
23590,235883,2025-09-16,High Price,Commercial,None,33
23591,235891,2025-11-22,Relocation,Other,None,103
23592,235892,2025-07-01,Poor Support,Service,None,88
23593,235900,2025-02-11,Poor Network,Service,None,109
23594,235907,2025-09-08,Relocation,Other,None,29
23595,235912,2025-11-09,Poor Network,Service,None,8
23596,235927,2025-12-02,Poor Support,Service,None,59
23597,235934,2025-03-14,Poor Support,Service,None,46
23598,235946,2025-08-22,Poor Network,Service,None,50
23599,235949,2025-03-22,Poor Support,Service,None,86
23600,235973,2025-03-05,Competitor Offer,Commercial,BSNL,69
23601,235976,2025-04-05,High Price,Commercial,None,98
23602,235985,2025-09-22,Competitor Offer,Commercial,BSNL,103
23603,235986,2025-09-07,Relocation,Other,None,45
23604,235989,2025-02-11,Relocation,Other,None,93
23605,235992,2025-10-07,Poor Network,Service,None,57
23606,235996,2025-08-18,Relocation,Other,None,57
23607,236005,2025-04-30,Personal Reasons,Other,None,20
23608,236011,2025-07-21,Poor Support,Service,None,52
23609,236021,2025-11-03,Competitor Offer,Commercial,Jio,101
23610,236034,2025-11-07,Poor Support,Service,None,93
23611,236037,2025-09-13,Personal Reasons,Other,None,23
23612,236050,2025-11-11,Relocation,Other,None,8
23613,236054,2025-07-18,Poor Network,Service,None,30
23614,236059,2025-11-14,Relocation,Other,None,96
23615,236089,2025-08-23,Competitor Offer,Commercial,Airtel,34
23616,236113,2025-02-07,Personal Reasons,Other,None,56
23617,236136,2025-04-12,Poor Network,Service,None,70
23618,236143,2025-10-04,Poor Support,Service,None,18
23619,236149,2025-07-28,Competitor Offer,Commercial,Jio,45
23620,236151,2025-08-15,High Price,Commercial,None,8
23621,236160,2025-09-14,Poor Network,Service,None,33
23622,236190,2025-02-14,Competitor Offer,Commercial,BSNL,61
23623,236198,2025-03-22,High Price,Commercial,None,44
23624,236199,2025-05-06,Service Quality,Service,None,20
23625,236203,2025-10-14,Relocation,Other,None,74
23626,236213,2025-06-21,Relocation,Other,None,111
23627,236215,2025-05-04,High Price,Commercial,None,105
23628,236234,2025-03-12,High Price,Commercial,None,68
23629,236238,2025-05-25,High Price,Commercial,None,101
23630,236240,2025-09-01,Competitor Offer,Commercial,Jio,57
23631,236249,2025-09-10,Poor Network,Service,None,113
23632,236250,2025-03-26,Poor Network,Service,None,33
23633,236257,2025-08-10,High Price,Commercial,None,117
23634,236268,2025-12-14,Service Quality,Service,None,106
23635,236304,2025-09-23,Personal Reasons,Other,None,37
23636,236314,2025-08-20,Relocation,Other,None,75
23637,236324,2025-09-08,Service Quality,Service,None,38
23638,236330,2025-02-22,Personal Reasons,Other,None,110
23639,236332,2025-10-25,Relocation,Other,None,30
23640,236334,2025-07-20,Poor Support,Service,None,29
23641,236342,2025-12-24,Service Quality,Service,None,42
23642,236346,2025-02-24,High Price,Commercial,None,36
23643,236347,2025-05-14,Personal Reasons,Other,None,59
23644,236348,2025-04-09,High Price,Commercial,None,93
23645,236353,2025-08-25,Personal Reasons,Other,None,75
23646,236363,2025-07-02,Personal Reasons,Other,None,74
23647,236399,2025-08-04,High Price,Commercial,None,26
23648,236414,2025-06-08,Relocation,Other,None,12
23649,236428,2025-10-31,Poor Network,Service,None,44
23650,236431,2025-07-07,Poor Support,Service,None,73
23651,236445,2025-10-14,Poor Support,Service,None,59
23652,236448,2025-08-22,High Price,Commercial,None,83
23653,236454,2025-09-27,High Price,Commercial,None,81
23654,236457,2025-08-25,Poor Network,Service,None,20
23655,236462,2025-05-19,Relocation,Other,None,60
23656,236463,2025-10-02,High Price,Commercial,None,73
23657,236465,2025-07-20,Poor Support,Service,None,6
23658,236469,2025-03-21,Service Quality,Service,None,20
23659,236491,2025-10-18,Relocation,Other,None,42
23660,236493,2025-10-24,Poor Network,Service,None,105
23661,236502,2025-02-27,Relocation,Other,None,19
23662,236517,2025-02-28,Poor Support,Service,None,27
23663,236519,2025-12-04,Poor Support,Service,None,66
23664,236525,2025-12-27,Poor Network,Service,None,90
23665,236540,2025-03-06,Personal Reasons,Other,None,41
23666,236561,2025-07-09,Relocation,Other,None,115
23667,236576,2025-08-26,Relocation,Other,None,25
23668,236578,2025-11-12,Relocation,Other,None,53
23669,236579,2025-12-01,Competitor Offer,Commercial,BSNL,20
23670,236580,2025-12-22,Poor Support,Service,None,115
23671,236604,2025-11-20,High Price,Commercial,None,51
23672,236613,2025-02-18,High Price,Commercial,None,90
23673,236619,2025-07-24,Poor Network,Service,None,16
23674,236634,2025-09-26,Competitor Offer,Commercial,Vi,47
23675,236642,2025-03-29,Service Quality,Service,None,62
23676,236668,2025-11-28,Poor Network,Service,None,55
23677,236677,2025-10-12,Poor Network,Service,None,17
23678,236688,2025-02-12,Poor Support,Service,None,65
23679,236690,2025-09-11,High Price,Commercial,None,21
23680,236723,2025-06-02,Relocation,Other,None,53
23681,236743,2025-03-29,High Price,Commercial,None,21
23682,236776,2025-08-04,Poor Support,Service,None,55
23683,236781,2025-07-01,Competitor Offer,Commercial,Vi,80
23684,236796,2025-07-02,Service Quality,Service,None,97
23685,236817,2025-05-13,Poor Support,Service,None,114
23686,236818,2025-02-09,Poor Network,Service,None,98
23687,236820,2025-12-05,Poor Support,Service,None,84
23688,236845,2025-09-19,High Price,Commercial,None,88
23689,236853,2025-06-30,Poor Network,Service,None,109
23690,236858,2025-11-05,Relocation,Other,None,66
23691,236864,2025-02-10,Competitor Offer,Commercial,Jio,70
23692,236867,2025-12-11,Relocation,Other,None,16
23693,236869,2025-11-20,Relocation,Other,None,89
23694,236884,2025-02-14,Poor Support,Service,None,17
23695,236888,2025-11-18,Service Quality,Service,None,113
23696,236890,2025-05-01,Poor Support,Service,None,90
23697,236899,2025-08-27,Service Quality,Service,None,97
23698,236906,2025-06-26,Relocation,Other,None,75
23699,236938,2025-07-29,Service Quality,Service,None,42
23700,236942,2025-12-05,Poor Support,Service,None,12
23701,236956,2025-04-24,Service Quality,Service,None,70
23702,236958,2025-07-11,High Price,Commercial,None,88
23703,236959,2025-06-30,High Price,Commercial,None,116
23704,236973,2025-05-10,High Price,Commercial,None,36
23705,236978,2025-11-06,Personal Reasons,Other,None,46
23706,236988,2025-12-10,Personal Reasons,Other,None,56
23707,236997,2025-04-10,Relocation,Other,None,112
23708,236999,2025-07-17,Poor Network,Service,None,101
23709,237001,2025-06-24,Competitor Offer,Commercial,Airtel,115
23710,237006,2025-02-25,Poor Support,Service,None,113
23711,237011,2025-11-07,Personal Reasons,Other,None,59
23712,237026,2025-09-04,Competitor Offer,Commercial,Vi,10
23713,237032,2025-07-13,Poor Support,Service,None,89
23714,237046,2025-02-05,Poor Network,Service,None,90
23715,237048,2025-08-18,High Price,Commercial,None,85
23716,237052,2025-12-24,Competitor Offer,Commercial,Jio,6
23717,237064,2025-12-29,Personal Reasons,Other,None,119
23718,237083,2025-03-04,Poor Network,Service,None,102
23719,237094,2025-09-21,Competitor Offer,Commercial,Airtel,10
23720,237116,2025-10-13,Poor Network,Service,None,55
23721,237120,2025-09-21,Poor Support,Service,None,76
23722,237122,2025-04-15,Personal Reasons,Other,None,53
23723,237129,2025-10-01,Poor Support,Service,None,30
23724,237131,2025-04-10,Service Quality,Service,None,6
23725,237150,2025-06-29,Poor Support,Service,None,117
23726,237164,2025-02-28,High Price,Commercial,None,62
23727,237171,2025-05-16,Service Quality,Service,None,38
23728,237173,2025-08-26,Relocation,Other,None,96
23729,237208,2025-07-14,Service Quality,Service,None,103
23730,237216,2025-03-29,Competitor Offer,Commercial,Jio,115
23731,237219,2025-02-26,Competitor Offer,Commercial,Vi,62
23732,237238,2025-02-11,Poor Support,Service,None,91
23733,237247,2025-11-20,High Price,Commercial,None,16
23734,237267,2025-08-20,Personal Reasons,Other,None,67
23735,237272,2025-06-15,Poor Support,Service,None,39
23736,237292,2025-11-09,Personal Reasons,Other,None,109
23737,237306,2025-03-30,Poor Network,Service,None,70
23738,237338,2025-12-30,High Price,Commercial,None,28
23739,237367,2025-09-12,Service Quality,Service,None,32
23740,237372,2025-09-21,Poor Network,Service,None,112
23741,237381,2025-12-07,Personal Reasons,Other,None,114
23742,237382,2025-04-17,Relocation,Other,None,92
23743,237387,2025-11-21,Personal Reasons,Other,None,59
23744,237422,2025-09-05,Poor Support,Service,None,6
23745,237424,2025-11-06,Competitor Offer,Commercial,Jio,48
23746,237439,2025-09-16,High Price,Commercial,None,43
23747,237441,2025-08-18,High Price,Commercial,None,80
23748,237462,2025-06-05,Poor Network,Service,None,9
23749,237470,2025-09-24,Personal Reasons,Other,None,21
23750,237473,2025-03-29,Relocation,Other,None,61
23751,237506,2025-06-22,Competitor Offer,Commercial,Vi,7
23752,237515,2025-11-26,Service Quality,Service,None,51
23753,237520,2025-02-28,Competitor Offer,Commercial,Vi,23
23754,237528,2025-09-29,Personal Reasons,Other,None,78
23755,237530,2025-08-03,High Price,Commercial,None,73
23756,237538,2025-11-05,Service Quality,Service,None,72
23757,237545,2025-09-14,High Price,Commercial,None,61
23758,237577,2025-05-25,Relocation,Other,None,105
23759,237582,2025-11-05,Poor Network,Service,None,67
23760,237585,2025-12-19,High Price,Commercial,None,70
23761,237619,2025-10-03,Personal Reasons,Other,None,65
23762,237645,2025-06-30,Poor Support,Service,None,11
23763,237664,2025-09-15,Relocation,Other,None,57
23764,237666,2025-10-28,High Price,Commercial,None,90
23765,237695,2025-02-28,Relocation,Other,None,82
23766,237707,2025-05-21,Poor Support,Service,None,58
23767,237775,2025-04-20,Competitor Offer,Commercial,BSNL,91
23768,237782,2025-06-15,Service Quality,Service,None,83
23769,237785,2025-08-13,Poor Network,Service,None,30
23770,237800,2025-05-04,Relocation,Other,None,6
23771,237802,2025-05-15,Poor Support,Service,None,100
23772,237843,2025-04-21,Relocation,Other,None,78
23773,237865,2025-02-05,High Price,Commercial,None,51
23774,237875,2025-06-05,Poor Network,Service,None,15
23775,237893,2025-02-18,High Price,Commercial,None,39
23776,237896,2025-02-06,High Price,Commercial,None,58
23777,237903,2025-03-21,Personal Reasons,Other,None,36
23778,237922,2025-02-26,Competitor Offer,Commercial,Airtel,113
23779,237930,2025-06-01,Relocation,Other,None,7
23780,237961,2025-09-17,Poor Support,Service,None,98
23781,237971,2025-04-01,Personal Reasons,Other,None,24
23782,237972,2025-11-11,Competitor Offer,Commercial,Vi,88
23783,237975,2025-07-23,Poor Network,Service,None,78
23784,237994,2025-06-16,Personal Reasons,Other,None,66
23785,237999,2025-03-23,Poor Support,Service,None,52
23786,238035,2025-05-19,Competitor Offer,Commercial,Vi,12
23787,238049,2025-10-05,Personal Reasons,Other,None,43
23788,238091,2025-04-14,Poor Support,Service,None,37
23789,238105,2025-12-14,Service Quality,Service,None,93
23790,238112,2025-09-28,Poor Network,Service,None,116
23791,238122,2025-07-18,Poor Network,Service,None,44
23792,238153,2025-11-15,Competitor Offer,Commercial,Airtel,53
23793,238156,2025-09-30,Poor Support,Service,None,35
23794,238157,2025-07-14,Relocation,Other,None,37
